file_a_name,file_b_name,class_a_name,class_b_name,file_a_path,file_b_path,is_equal
50514172-4173.tif,40013740-3741.tif,resume,resume,train/resume/50514172-4173.tif,train/resume/40013740-3741.tif,1
2063607236.tif,50557653-7659.tif,scientific_publication,scientific_publication,train/scientific_publication/2063607236.tif,train/scientific_publication/50557653-7659.tif,1
2505314350_4372.tif,2501406920_2501406923.tif,presentation,presentation,train/presentation/2505314350_4372.tif,train/presentation/2501406920_2501406923.tif,1
2069715676.tif,ti17160243.tif,specification,news_article,train/specification/2069715676.tif,train/news_article/ti17160243.tif,0
2078861303.tif,24010598.tif,presentation,budget,train/presentation/2078861303.tif,train/budget/24010598.tif,0
2023779500_2023779523.tif,2040464862_2040464865.tif,scientific_report,scientific_report,train/scientific_report/2023779500_2023779523.tif,train/scientific_report/2040464862_2040464865.tif,1
2084420830_0831.tif,1002763397.tif,advertisement,advertisement,train/advertisement/2084420830_0831.tif,train/advertisement/1002763397.tif,1
513924881+-4887.tif,2083778717.tif,advertisement,news_article,train/advertisement/513924881+-4887.tif,train/news_article/2083778717.tif,0
50615900-5905.tif,50619346-9347.tif,scientific_publication,resume,train/scientific_publication/50615900-5905.tif,train/resume/50619346-9347.tif,0
2070190948.tif,0001154430.tif,advertisement,memo,train/advertisement/2070190948.tif,train/memo/0001154430.tif,0
tob11428.13.tif,0000175238.tif,news_article,questionnaire,train/news_article/tob11428.13.tif,train/questionnaire/0000175238.tif,0
2022969636.tif,2026390413_0415.tif,presentation,scientific_report,train/presentation/2022969636.tif,train/scientific_report/2026390413_0415.tif,0
11311116.tif,50404687-4688.tif,file_folder,resume,train/file_folder/11311116.tif,train/resume/50404687-4688.tif,0
tob14201.87_tob14201.89.tif,50477158-7158.tif,news_article,file_folder,train/news_article/tob14201.87_tob14201.89.tif,train/file_folder/50477158-7158.tif,0
1002966755_6762.tif,1001835861.tif,scientific_publication,memo,train/scientific_publication/1002966755_6762.tif,train/memo/1001835861.tif,0
91654603_4604.tif,2060319357_2060319361.tif,advertisement,budget,train/advertisement/91654603_4604.tif,train/budget/2060319357_2060319361.tif,0
87808940_87808951.tif,2072741649_1651.tif,resume,resume,train/resume/87808940_87808951.tif,train/resume/2072741649_1651.tif,1
2505380351.tif,1000832424_1000832425.tif,scientific_report,scientific_report,train/scientific_report/2505380351.tif,train/scientific_report/1000832424_1000832425.tif,1
71209141.tif,0060161287.tif,advertisement,file_folder,train/advertisement/71209141.tif,train/file_folder/0060161287.tif,0
ti14862447.tif,2023228924_2023228925.tif,budget,budget,train/budget/ti14862447.tif,train/budget/2023228924_2023228925.tif,1
0060035364.tif,09005334.tif,memo,budget,train/memo/0060035364.tif,train/budget/09005334.tif,0
2051227218.tif,2023095573_2023095623.tif,file_folder,scientific_report,train/file_folder/2051227218.tif,train/scientific_report/2023095573_2023095623.tif,0
2071710203.tif,1003044729.tif,news_article,news_article,train/news_article/2071710203.tif,train/news_article/1003044729.tif,1
89688135.tif,93496098_6111.tif,budget,budget,train/budget/89688135.tif,train/budget/93496098_6111.tif,1
87790431_0432.tif,91573814_91573815.tif,scientific_publication,invoice,train/scientific_publication/87790431_0432.tif,train/invoice/91573814_91573815.tif,0
93107346.tif,524389244+-9245.tif,questionnaire,questionnaire,train/questionnaire/93107346.tif,train/questionnaire/524389244+-9245.tif,1
ti31329111.tif,50222493-2500.tif,memo,resume,train/memo/ti31329111.tif,train/resume/50222493-2500.tif,0
2504017906.tif,03017787_03017788.tif,file_folder,budget,train/file_folder/2504017906.tif,train/budget/03017787_03017788.tif,0
2047938957.tif,1001764469_1001764471.tif,advertisement,scientific_report,train/advertisement/2047938957.tif,train/scientific_report/1001764469_1001764471.tif,0
2023780096_2023780121.tif,2021580182_2021580191.tif,scientific_report,scientific_report,train/scientific_report/2023780096_2023780121.tif,train/scientific_report/2021580182_2021580191.tif,1
92107615.tif,2022186568_2022186569.tif,budget,scientific_report,train/budget/92107615.tif,train/scientific_report/2022186568_2022186569.tif,0
10337255_10337258.tif,2022176103_6159.tif,scientific_publication,scientific_report,train/scientific_publication/10337255_10337258.tif,train/scientific_report/2022176103_6159.tif,0
82262361.tif,86122827.tif,advertisement,advertisement,train/advertisement/82262361.tif,train/advertisement/86122827.tif,1
2057679815.tif,2023921264.tif,specification,news_article,train/specification/2057679815.tif,train/news_article/2023921264.tif,0
2074169047_9048.tif,2050817668.tif,presentation,scientific_report,train/presentation/2074169047_9048.tif,train/scientific_report/2050817668.tif,0
2026409191.tif,0060235840.tif,invoice,file_folder,train/invoice/2026409191.tif,train/file_folder/0060235840.tif,0
01407676.tif,89651256_89651286.tif,memo,scientific_report,train/memo/01407676.tif,train/scientific_report/89651256_89651286.tif,0
50605380-5381.tif,50064979_50064982.tif,resume,resume,train/resume/50605380-5381.tif,train/resume/50064979_50064982.tif,1
0011929760.tif,2024552495_2024552857.tif,invoice,scientific_report,train/invoice/0011929760.tif,train/scientific_report/2024552495_2024552857.tif,0
tob11434.83_tob11434.84.tif,1000269174.tif,news_article,resume,train/news_article/tob11434.83_tob11434.84.tif,train/resume/1000269174.tif,0
85865123.tif,0000511873.tif,news_article,news_article,train/news_article/85865123.tif,train/news_article/0000511873.tif,1
0000265311.tif,0060045074.tif,memo,memo,train/memo/0000265311.tif,train/memo/0060045074.tif,1
1003542937-a.tif,2050763561.tif,news_article,news_article,train/news_article/1003542937-a.tif,train/news_article/2050763561.tif,1
2022875950.tif,2044182234_2237.tif,presentation,news_article,train/presentation/2022875950.tif,train/news_article/2044182234_2237.tif,0
2023175415.tif,2030724363.tif,news_article,questionnaire,train/news_article/2023175415.tif,train/questionnaire/2030724363.tif,0
502605605+-5605.tif,502474072.tif,advertisement,advertisement,train/advertisement/502605605+-5605.tif,train/advertisement/502474072.tif,1
92735778.tif,ti31110645_0646.tif,news_article,budget,train/news_article/92735778.tif,train/budget/ti31110645_0646.tif,0
50557653-7659.tif,524389244+-9245.tif,scientific_publication,questionnaire,train/scientific_publication/50557653-7659.tif,train/questionnaire/524389244+-9245.tif,0
500458002+-8007.tif,50351646-1647.tif,questionnaire,resume,train/questionnaire/500458002+-8007.tif,train/resume/50351646-1647.tif,0
2057999633.tif,50519814-9815.tif,specification,specification,train/specification/2057999633.tif,train/specification/50519814-9815.tif,1
2501653348.tif,0000349396.tif,scientific_publication,memo,train/scientific_publication/2501653348.tif,train/memo/0000349396.tif,0
50655545-5546.tif,10033656.tif,resume,resume,train/resume/50655545-5546.tif,train/resume/10033656.tif,1
2050055640_2050055645.tif,2029233137_2029233139.tif,scientific_report,scientific_report,train/scientific_report/2050055640_2050055645.tif,train/scientific_report/2029233137_2029233139.tif,1
502298984+-8984.tif,502471482.tif,invoice,advertisement,train/invoice/502298984+-8984.tif,train/advertisement/502471482.tif,0
96194542_4543.tif,2050627567_2050627568.tif,budget,scientific_report,train/budget/96194542_4543.tif,train/scientific_report/2050627567_2050627568.tif,0
2057440448_2057440451.tif,2069733533.tif,specification,specification,train/specification/2057440448_2057440451.tif,train/specification/2069733533.tif,1
2029038567_2029038589.tif,2501885519_5548.tif,scientific_report,scientific_report,train/scientific_report/2029038567_2029038589.tif,train/scientific_report/2501885519_5548.tif,1
70007021-7021.tif,50653519-3520.tif,file_folder,resume,train/file_folder/70007021-7021.tif,train/resume/50653519-3520.tif,0
0071086589.tif,91355624_5625.tif,advertisement,memo,train/advertisement/0071086589.tif,train/memo/91355624_5625.tif,0
10415709_10415710.tif,50573582-3583.tif,scientific_publication,memo,train/scientific_publication/10415709_10415710.tif,train/memo/50573582-3583.tif,0
2501070889_2501070900.tif,93420681.tif,resume,budget,train/resume/2501070889_2501070900.tif,train/budget/93420681.tif,0
2031299993.tif,2050850432_0438.tif,specification,scientific_report,train/specification/2031299993.tif,train/scientific_report/2050850432_0438.tif,0
60038475_60038491.tif,2065329420_9422.tif,scientific_publication,scientific_publication,train/scientific_publication/60038475_60038491.tif,train/scientific_publication/2065329420_9422.tif,1
82784140_82784150.tif,83145265_5285.tif,questionnaire,scientific_report,train/questionnaire/82784140_82784150.tif,train/scientific_report/83145265_5285.tif,0
2026332564_2026332578.tif,60038185_60038187.tif,scientific_publication,scientific_publication,train/scientific_publication/2026332564_2026332578.tif,train/scientific_publication/60038185_60038187.tif,1
502218789.tif,2023095573_2023095623.tif,advertisement,scientific_report,train/advertisement/502218789.tif,train/scientific_report/2023095573_2023095623.tif,0
50612835-2835.tif,2025995243.tif,scientific_publication,scientific_publication,train/scientific_publication/50612835-2835.tif,train/scientific_publication/2025995243.tif,1
87787922.tif,2073924816.tif,advertisement,questionnaire,train/advertisement/87787922.tif,train/questionnaire/2073924816.tif,0
2501309229.tif,2025849579_2025849580.tif,presentation,presentation,train/presentation/2501309229.tif,train/presentation/2025849579_2025849580.tif,1
86236581_6588.tif,2043663354_2043663394.tif,presentation,presentation,train/presentation/86236581_6588.tif,train/presentation/2043663354_2043663394.tif,1
2057666492.tif,0001234943.tif,specification,questionnaire,train/specification/2057666492.tif,train/questionnaire/0001234943.tif,0
ti31110645_0646.tif,03008792.tif,budget,budget,train/budget/ti31110645_0646.tif,train/budget/03008792.tif,1
83838931_8932.tif,1000363807.tif,presentation,questionnaire,train/presentation/83838931_8932.tif,train/questionnaire/1000363807.tif,0
0060336079.tif,0060312040.tif,file_folder,file_folder,train/file_folder/0060336079.tif,train/file_folder/0060312040.tif,1
0060004814.tif,50642296-2297.tif,questionnaire,resume,train/questionnaire/0060004814.tif,train/resume/50642296-2297.tif,0
10033656.tif,0000153377.tif,resume,resume,train/resume/10033656.tif,train/resume/0000153377.tif,1
0060067634.tif,2043956500.tif,file_folder,file_folder,train/file_folder/0060067634.tif,train/file_folder/2043956500.tif,1
0001233681.tif,1005135443.tif,invoice,resume,train/invoice/0001233681.tif,train/resume/1005135443.tif,0
96763904_3910.tif,2504059904.tif,invoice,advertisement,train/invoice/96763904_3910.tif,train/advertisement/2504059904.tif,0
98942538_2539.tif,1005117097_7099.tif,memo,memo,train/memo/98942538_2539.tif,train/memo/1005117097_7099.tif,1
tob10810.21_tob10810.31.tif,2058176201.tif,news_article,file_folder,train/news_article/tob10810.21_tob10810.31.tif,train/file_folder/2058176201.tif,0
0060336079.tif,50323402-3403.tif,file_folder,resume,train/file_folder/0060336079.tif,train/resume/50323402-3403.tif,0
89238113_89238116.tif,00325360_00325375.tif,scientific_publication,scientific_publication,train/scientific_publication/89238113_89238116.tif,train/scientific_publication/00325360_00325375.tif,1
2501562694.tif,11277559.tif,file_folder,file_folder,train/file_folder/2501562694.tif,train/file_folder/11277559.tif,1
50034122_50034133.tif,10356872_10356879.tif,scientific_publication,scientific_publication,train/scientific_publication/50034122_50034133.tif,train/scientific_publication/10356872_10356879.tif,1
1000827638.tif,0001444779.tif,memo,memo,train/memo/1000827638.tif,train/memo/0001444779.tif,1
87467780_7789.tif,0000016731.tif,scientific_publication,budget,train/scientific_publication/87467780_7789.tif,train/budget/0000016731.tif,0
10405626_10405627.tif,2025994461.tif,scientific_publication,scientific_publication,train/scientific_publication/10405626_10405627.tif,train/scientific_publication/2025994461.tif,1
0071062819.tif,2010009792.tif,memo,memo,train/memo/0071062819.tif,train/memo/2010009792.tif,1
0001247335.tif,98703946.tif,memo,scientific_report,train/memo/0001247335.tif,train/scientific_report/98703946.tif,0
2055399168.tif,2029061753.tif,specification,scientific_publication,train/specification/2055399168.tif,train/scientific_publication/2029061753.tif,0
512953762.tif,517077207.tif,questionnaire,questionnaire,train/questionnaire/512953762.tif,train/questionnaire/517077207.tif,1
1003813813_3823.tif,50474448-4449.tif,scientific_publication,resume,train/scientific_publication/1003813813_3823.tif,train/resume/50474448-4449.tif,0
2065140184.tif,2040163089.tif,questionnaire,budget,train/questionnaire/2065140184.tif,train/budget/2040163089.tif,0
2024484688.tif,505862898.tif,scientific_publication,questionnaire,train/scientific_publication/2024484688.tif,train/questionnaire/505862898.tif,0
2028715153.tif,2028524860_2028524862.tif,invoice,scientific_report,train/invoice/2028715153.tif,train/scientific_report/2028524860_2028524862.tif,0
2023779500_2023779523.tif,2053475868_2053475869.tif,scientific_report,scientific_report,train/scientific_report/2023779500_2023779523.tif,train/scientific_report/2053475868_2053475869.tif,1
500714174.tif,11005187.tif,advertisement,budget,train/advertisement/500714174.tif,train/budget/11005187.tif,0
2057061747_2057061751.tif,50613587-3596.tif,scientific_publication,scientific_publication,train/scientific_publication/2057061747_2057061751.tif,train/scientific_publication/50613587-3596.tif,1
tob11434.83_tob11434.84.tif,2500049942.tif,news_article,file_folder,train/news_article/tob11434.83_tob11434.84.tif,train/file_folder/2500049942.tif,0
0060094314.tif,50480259-0260.tif,file_folder,resume,train/file_folder/0060094314.tif,train/resume/50480259-0260.tif,0
2063180926_0929.tif,0000225994.tif,budget,budget,train/budget/2063180926_0929.tif,train/budget/0000225994.tif,1
0060219859.tif,tob13713.91.tif,file_folder,budget,train/file_folder/0060219859.tif,train/budget/tob13713.91.tif,0
88017236_88017237.tif,0060008410.tif,questionnaire,questionnaire,train/questionnaire/88017236_88017237.tif,train/questionnaire/0060008410.tif,1
0000282156.tif,2078845437_5439.tif,presentation,presentation,train/presentation/0000282156.tif,train/presentation/2078845437_5439.tif,1
512416613.tif,2024707288_2024707304.tif,specification,scientific_report,train/specification/512416613.tif,train/scientific_report/2024707288_2024707304.tif,0
93107346.tif,0001478022.tif,questionnaire,questionnaire,train/questionnaire/93107346.tif,train/questionnaire/0001478022.tif,1
2073455078.tif,89361204.tif,advertisement,scientific_report,train/advertisement/2073455078.tif,train/scientific_report/89361204.tif,0
80704105.tif,2024525814.tif,invoice,invoice,train/invoice/80704105.tif,train/invoice/2024525814.tif,1
0060108699.tif,505936891+-6896.tif,file_folder,questionnaire,train/file_folder/0060108699.tif,train/questionnaire/505936891+-6896.tif,0
2056975778.tif,86462789.tif,invoice,invoice,train/invoice/2056975778.tif,train/invoice/86462789.tif,1
2501477414.tif,87698658_8663.tif,file_folder,questionnaire,train/file_folder/2501477414.tif,train/questionnaire/87698658_8663.tif,0
2061003564.tif,2073326100.tif,advertisement,file_folder,train/advertisement/2061003564.tif,train/file_folder/2073326100.tif,0
80317051.tif,2041379010.tif,questionnaire,budget,train/questionnaire/80317051.tif,train/budget/2041379010.tif,0
87400851_87400852.tif,88066541.tif,specification,news_article,train/specification/87400851_87400852.tif,train/news_article/88066541.tif,0
2041252180_2215.tif,2076337104_7135.tif,presentation,presentation,train/presentation/2041252180_2215.tif,train/presentation/2076337104_7135.tif,1
2073455078.tif,01838395_8399.tif,advertisement,questionnaire,train/advertisement/2073455078.tif,train/questionnaire/01838395_8399.tif,0
ti04472267_2270.tif,2501023665.tif,news_article,news_article,train/news_article/ti04472267_2270.tif,train/news_article/2501023665.tif,1
0060120612.tif,2505158253_8254.tif,file_folder,scientific_report,train/file_folder/0060120612.tif,train/scientific_report/2505158253_8254.tif,0
11246208_11246217.tif,11284489_11284495.tif,scientific_publication,scientific_publication,train/scientific_publication/11246208_11246217.tif,train/scientific_publication/11284489_11284495.tif,1
2051994335_4338.tif,2040947740.tif,scientific_report,scientific_report,train/scientific_report/2051994335_4338.tif,train/scientific_report/2040947740.tif,1
2083785349_5350.tif,2081584502.tif,presentation,presentation,train/presentation/2083785349_5350.tif,train/presentation/2081584502.tif,1
91514667.tif,80701130.tif,invoice,invoice,train/invoice/91514667.tif,train/invoice/80701130.tif,1
1002763379.tif,2076525498_5499.tif,advertisement,questionnaire,train/advertisement/1002763379.tif,train/questionnaire/2076525498_5499.tif,0
92123172-a_92123192.tif,2073498513_8518.tif,presentation,presentation,train/presentation/92123172-a_92123192.tif,train/presentation/2073498513_8518.tif,1
85701250.tif,2062554968_2062554975.tif,budget,scientific_report,train/budget/85701250.tif,train/scientific_report/2062554968_2062554975.tif,0
91659992_9993.tif,2050850432_0438.tif,invoice,scientific_report,train/invoice/91659992_9993.tif,train/scientific_report/2050850432_0438.tif,0
2505123232_3234.tif,2028710351.tif,invoice,invoice,train/invoice/2505123232_3234.tif,train/invoice/2028710351.tif,1
98008828.tif,1000741102.tif,news_article,memo,train/news_article/98008828.tif,train/memo/1000741102.tif,0
502592372.tif,513572147+-2149.tif,advertisement,questionnaire,train/advertisement/502592372.tif,train/questionnaire/513572147+-2149.tif,0
2080487158_7164.tif,2050865191.tif,presentation,scientific_report,train/presentation/2080487158_7164.tif,train/scientific_report/2050865191.tif,0
502471933.tif,0000016731.tif,advertisement,budget,train/advertisement/502471933.tif,train/budget/0000016731.tif,0
2031315187.tif,50428461-8461.tif,specification,file_folder,train/specification/2031315187.tif,train/file_folder/50428461-8461.tif,0
tcal0413617.tif,91771091.tif,presentation,invoice,train/presentation/tcal0413617.tif,train/invoice/91771091.tif,0
50634458-4475.tif,0060120612.tif,scientific_publication,file_folder,train/scientific_publication/50634458-4475.tif,train/file_folder/0060120612.tif,0
2076452714_2715.tif,92053426.tif,presentation,presentation,train/presentation/2076452714_2715.tif,train/presentation/92053426.tif,1
2031315185.tif,83183691.tif,specification,memo,train/specification/2031315185.tif,train/memo/83183691.tif,0
2057825826_5837.tif,0001444779.tif,scientific_publication,memo,train/scientific_publication/2057825826_5837.tif,train/memo/0001444779.tif,0
87433002.tif,2080114228.tif,file_folder,file_folder,train/file_folder/87433002.tif,train/file_folder/2080114228.tif,1
2070040432_0436.tif,2065564372_4465.tif,presentation,presentation,train/presentation/2070040432_0436.tif,train/presentation/2065564372_4465.tif,1
2078153222.tif,502218789.tif,invoice,advertisement,train/invoice/2078153222.tif,train/advertisement/502218789.tif,0
2059731441.tif,2505165267.tif,presentation,presentation,train/presentation/2059731441.tif,train/presentation/2505165267.tif,1
88989836.tif,50406343-6344.tif,file_folder,resume,train/file_folder/88989836.tif,train/resume/50406343-6344.tif,0
2041719559_2041719569.tif,03008792.tif,budget,budget,train/budget/2041719559_2041719569.tif,train/budget/03008792.tif,1
PUBLICATIONS058278-8.tif,10422982.tif,scientific_publication,scientific_publication,train/scientific_publication/PUBLICATIONS058278-8.tif,train/scientific_publication/10422982.tif,1
2085146223.tif,2051674178_2051674179.tif,advertisement,budget,train/advertisement/2085146223.tif,train/budget/2051674178_2051674179.tif,0
02000396.tif,0000430683.tif,presentation,presentation,train/presentation/02000396.tif,train/presentation/0000430683.tif,1
85865123.tif,1001763646_1001763648.tif,news_article,scientific_report,train/news_article/85865123.tif,train/scientific_report/1001763646_1001763648.tif,0
2084021927.tif,0071062819.tif,invoice,memo,train/invoice/2084021927.tif,train/memo/0071062819.tif,0
2060926408_6409.tif,83838931_8932.tif,presentation,presentation,train/presentation/2060926408_6409.tif,train/presentation/83838931_8932.tif,1
0060257395.tif,80701003_1007.tif,memo,budget,train/memo/0060257395.tif,train/budget/80701003_1007.tif,0
2069733246.tif,ti16310533.tif,specification,invoice,train/specification/2069733246.tif,train/invoice/ti16310533.tif,0
10415709_10415710.tif,2025994461.tif,scientific_publication,scientific_publication,train/scientific_publication/10415709_10415710.tif,train/scientific_publication/2025994461.tif,1
2041719457.tif,88523691.tif,budget,scientific_report,train/budget/2041719457.tif,train/scientific_report/88523691.tif,0
ti10161532.tif,2063576899.tif,invoice,invoice,train/invoice/ti10161532.tif,train/invoice/2063576899.tif,1
10117030.tif,2501935051.tif,scientific_publication,scientific_report,train/scientific_publication/10117030.tif,train/scientific_report/2501935051.tif,0
2023201149_2023201150.tif,2000761053.tif,news_article,memo,train/news_article/2023201149_2023201150.tif,train/memo/2000761053.tif,0
2069718232.tif,2501198947.tif,specification,file_folder,train/specification/2069718232.tif,train/file_folder/2501198947.tif,0
93496098_6111.tif,tcal0467038.tif,budget,budget,train/budget/93496098_6111.tif,train/budget/tcal0467038.tif,1
2061000920.tif,93497239.tif,advertisement,budget,train/advertisement/2061000920.tif,train/budget/93497239.tif,0
2071710203.tif,2041719559_2041719569.tif,news_article,budget,train/news_article/2071710203.tif,train/budget/2041719559_2041719569.tif,0
2043213001.tif,50609871-9872.tif,file_folder,resume,train/file_folder/2043213001.tif,train/resume/50609871-9872.tif,0
505939733_505939742.tif,2045342781_2045342783.tif,questionnaire,budget,train/questionnaire/505939733_505939742.tif,train/budget/2045342781_2045342783.tif,0
2063431239.tif,2048551932.tif,news_article,news_article,train/news_article/2063431239.tif,train/news_article/2048551932.tif,1
84003510_84003518.tif,2073867329_7340.tif,questionnaire,questionnaire,train/questionnaire/84003510_84003518.tif,train/questionnaire/2073867329_7340.tif,1
2077585651.tif,2048747539.tif,questionnaire,questionnaire,train/questionnaire/2077585651.tif,train/questionnaire/2048747539.tif,1
2023949364_2023949366.tif,0071036477.tif,memo,memo,train/memo/2023949364_2023949366.tif,train/memo/0071036477.tif,1
87622634_2637.tif,2025995243.tif,scientific_publication,scientific_publication,train/scientific_publication/87622634_2637.tif,train/scientific_publication/2025995243.tif,1
2047875621_5622.tif,2080736699.tif,news_article,news_article,train/news_article/2047875621_5622.tif,train/news_article/2080736699.tif,1
509019614+-9626.tif,1005135443.tif,specification,resume,train/specification/509019614+-9626.tif,train/resume/1005135443.tif,0
50508252-8253.tif,50500969-0971.tif,resume,resume,train/resume/50508252-8253.tif,train/resume/50500969-0971.tif,1
0030049222.tif,502218311.tif,advertisement,advertisement,train/advertisement/0030049222.tif,train/advertisement/502218311.tif,1
2071509174.tif,2071251839_1855.tif,budget,budget,train/budget/2071509174.tif,train/budget/2071251839_1855.tif,1
1005150982.tif,2049419314_2049419329.tif,news_article,budget,train/news_article/1005150982.tif,train/budget/2049419314_2049419329.tif,0
10399028.tif,87019058_9060.tif,invoice,memo,train/invoice/10399028.tif,train/memo/87019058_9060.tif,0
2048747539.tif,1000357091_1000357094.tif,questionnaire,questionnaire,train/questionnaire/2048747539.tif,train/questionnaire/1000357091_1000357094.tif,1
512416613.tif,91810217-b.tif,specification,invoice,train/specification/512416613.tif,train/invoice/91810217-b.tif,0
2500049887.tif,86546154.tif,file_folder,questionnaire,train/file_folder/2500049887.tif,train/questionnaire/86546154.tif,0
50507320-7320.tif,0071008430.tif,memo,memo,train/memo/50507320-7320.tif,train/memo/0071008430.tif,1
507307059+-7063.tif,1001860185_1001860187.tif,questionnaire,questionnaire,train/questionnaire/507307059+-7063.tif,train/questionnaire/1001860185_1001860187.tif,1
50386302-6306.tif,50616358-6358.tif,scientific_publication,scientific_publication,train/scientific_publication/50386302-6306.tif,train/scientific_publication/50616358-6358.tif,1
1001860185_1001860187.tif,84460958_84460965.tif,questionnaire,questionnaire,train/questionnaire/1001860185_1001860187.tif,train/questionnaire/84460958_84460965.tif,1
0000042220.tif,50618638-8639.tif,memo,resume,train/memo/0000042220.tif,train/resume/50618638-8639.tif,0
2026465391_2026465393.tif,2501123733_2501123736.tif,scientific_report,scientific_report,train/scientific_report/2026465391_2026465393.tif,train/scientific_report/2501123733_2501123736.tif,1
87148148.tif,11311116.tif,invoice,file_folder,train/invoice/87148148.tif,train/file_folder/11311116.tif,0
50374819-4819.tif,89361204.tif,scientific_publication,scientific_report,train/scientific_publication/50374819-4819.tif,train/scientific_report/89361204.tif,0
505862898.tif,0000176451.tif,questionnaire,questionnaire,train/questionnaire/505862898.tif,train/questionnaire/0000176451.tif,1
2045300699_2045300714.tif,50466623-6624.tif,memo,resume,train/memo/2045300699_2045300714.tif,train/resume/50466623-6624.tif,0
2055399168.tif,502591793.tif,specification,advertisement,train/specification/2055399168.tif,train/advertisement/502591793.tif,0
tob10501.72.tif,11299947-9949.tif,news_article,resume,train/news_article/tob10501.72.tif,train/resume/11299947-9949.tif,0
2061002841.tif,507369328_507369329.tif,advertisement,questionnaire,train/advertisement/2061002841.tif,train/questionnaire/507369328_507369329.tif,0
502473051.tif,tob07125.85_tob07125.86.tif,advertisement,budget,train/advertisement/502473051.tif,train/budget/tob07125.85_tob07125.86.tif,0
2024201481.tif,507307863_507307875.tif,presentation,questionnaire,train/presentation/2024201481.tif,train/questionnaire/507307863_507307875.tif,0
50634458-4475.tif,ti14861741.tif,scientific_publication,budget,train/scientific_publication/50634458-4475.tif,train/budget/ti14861741.tif,0
ti14861741.tif,0000252877.tif,budget,budget,train/budget/ti14861741.tif,train/budget/0000252877.tif,1
2053578962_2053578967.tif,2050833990.tif,specification,specification,train/specification/2053578962_2053578967.tif,train/specification/2050833990.tif,1
2081384260_4262.tif,50542697-2697.tif,presentation,scientific_publication,train/presentation/2081384260_4262.tif,train/scientific_publication/50542697-2697.tif,0
11246208_11246217.tif,0071000492.tif,scientific_publication,file_folder,train/scientific_publication/11246208_11246217.tif,train/file_folder/0071000492.tif,0
2084420858_0859.tif,50492175-2176.tif,advertisement,resume,train/advertisement/2084420858_0859.tif,train/resume/50492175-2176.tif,0
0000252877.tif,2071509174.tif,budget,budget,train/budget/0000252877.tif,train/budget/2071509174.tif,1
2047319736.tif,2065329420_9422.tif,presentation,scientific_publication,train/presentation/2047319736.tif,train/scientific_publication/2065329420_9422.tif,0
92123172-a_92123192.tif,10353919_10353925.tif,presentation,scientific_publication,train/presentation/92123172-a_92123192.tif,train/scientific_publication/10353919_10353925.tif,0
2020176374_2020176380.tif,2505294592_4595.tif,presentation,scientific_publication,train/presentation/2020176374_2020176380.tif,train/scientific_publication/2505294592_4595.tif,0
2069731703.tif,2082295055.tif,specification,specification,train/specification/2069731703.tif,train/specification/2082295055.tif,1
0000376423.tif,09005401.tif,memo,budget,train/memo/0000376423.tif,train/budget/09005401.tif,0
505936891+-6896.tif,18004841.tif,questionnaire,budget,train/questionnaire/505936891+-6896.tif,train/budget/18004841.tif,0
2057429768_2057429770.tif,2062170011.tif,specification,file_folder,train/specification/2057429768_2057429770.tif,train/file_folder/2062170011.tif,0
2071710203.tif,2082090925.tif,news_article,news_article,train/news_article/2071710203.tif,train/news_article/2082090925.tif,1
1000827638.tif,ti31329111.tif,memo,memo,train/memo/1000827638.tif,train/memo/ti31329111.tif,1
502298984+-8984.tif,91771091.tif,invoice,invoice,train/invoice/502298984+-8984.tif,train/invoice/91771091.tif,1
2058000115.tif,50450244-0246.tif,memo,resume,train/memo/2058000115.tif,train/resume/50450244-0246.tif,0
00271080.tif,91891403.tif,budget,budget,train/budget/00271080.tif,train/budget/91891403.tif,1
50393597-3597.tif,98689549.tif,memo,budget,train/memo/50393597-3597.tif,train/budget/98689549.tif,0
506436632.tif,2024526102.tif,invoice,invoice,train/invoice/506436632.tif,train/invoice/2024526102.tif,1
2051364055.tif,83931260.tif,file_folder,questionnaire,train/file_folder/2051364055.tif,train/questionnaire/83931260.tif,0
50464335-4336.tif,50450244-0246.tif,resume,resume,train/resume/50464335-4336.tif,train/resume/50450244-0246.tif,1
03751504_03751505.tif,1000881688.tif,news_article,memo,train/news_article/03751504_03751505.tif,train/memo/1000881688.tif,0
2022176103_6159.tif,50128109-8109.tif,scientific_report,scientific_report,train/scientific_report/2022176103_6159.tif,train/scientific_report/50128109-8109.tif,1
87148525_87148528.tif,502593687.tif,invoice,advertisement,train/invoice/87148525_87148528.tif,train/advertisement/502593687.tif,0
1003637364_1003637366.tif,0000265311.tif,memo,memo,train/memo/1003637364_1003637366.tif,train/memo/0000265311.tif,1
50477158-7158.tif,0060030078.tif,file_folder,file_folder,train/file_folder/50477158-7158.tif,train/file_folder/0060030078.tif,1
2029099417_2029099803.tif,2078564419.tif,scientific_report,scientific_report,train/scientific_report/2029099417_2029099803.tif,train/scientific_report/2078564419.tif,1
10411947_10411949.tif,2501414485.tif,scientific_publication,scientific_report,train/scientific_publication/10411947_10411949.tif,train/scientific_report/2501414485.tif,0
1000125039.tif,2072480489.tif,presentation,questionnaire,train/presentation/1000125039.tif,train/questionnaire/2072480489.tif,0
2046287541a.tif,2078195516a.tif,news_article,news_article,train/news_article/2046287541a.tif,train/news_article/2078195516a.tif,1
